coid,year_q,RET
6733,2022Q2,-4.3103
6735,2022Q2,-16.3133
6739,2022Q2,-0.9677
6741,2022Q2,-6.8966
6742,2022Q2,26.3921
6743,2022Q2,-19.2265
6751,2022Q2,2.5457
6752,2022Q2,2.6916
6753,2022Q2,-3.7202
6754,2022Q2,-0.7684
6756,2022Q2,-24.4838
6757,2022Q2,3.2341
6761,2022Q2,-13.0189
6762,2022Q2,-2.5728
6763,2022Q2,-24.2051
6767,2022Q2,-2.0337
6768,2022Q2,1.9297
6770,2022Q2,-30.6228
6776,2022Q2,-2.8367
6781,2022Q2,-15.0
6782,2022Q2,3.8072
6785,2022Q2,14.0426
6788,2022Q2,-7.143
6789,2022Q2,15.1724
6790,2022Q2,-4.7235
6791,2022Q2,0.5951
6792,2022Q2,-20.3668
6794,2022Q2,4.179
6796,2022Q2,22.391
6799,2022Q2,-36.3426
6803,2022Q2,1.2195
6804,2022Q2,-0.1896
6805,2022Q2,-20.1305
6806,2022Q2,1.6269
6807,2022Q2,1.0259
6811,2022Q2,-3.0152
6821,2022Q2,-3.871
6823,2022Q2,1.4199
6829,2022Q2,-10.8937
6830,2022Q2,-12.1795
6831,2022Q2,-6.7308
6834,2022Q2,-13.2346
6835,2022Q2,0.5858
6838,2022Q2,-3.2765
6840,2022Q2,-11.4833
6841,2022Q2,0.7926
6843,2022Q2,4.8077
6844,2022Q2,0.0
6846,2022Q2,-15.2091
6855,2022Q2,-1.6763
6856,2022Q2,-2.5288
6859,2022Q2,1.0714
6861,2022Q2,-14.247
6865,2022Q2,-13.8094
6869,2022Q2,4.0109
6870,2022Q2,2.1406
6872,2022Q2,-31.4285
6873,2022Q2,-2.5001
6874,2022Q2,-9.1718
6875,2022Q2,-3.7707
6877,2022Q2,-29.1668
6884,2022Q2,83.2502
6885,2022Q2,-20.5714
6899,2022Q2,3.0001
7402,2022Q2,6.4584
7547,2022Q2,-0.3717
7556,2022Q2,-3.9217
7584,2022Q2,-0.959
8011,2022Q2,-9.8159
8016,2022Q2,-22.4805
8021,2022Q2,-10.5952
8024,2022Q2,-17.7735
8027,2022Q2,-16.4261
8028,2022Q2,2.7599
8032,2022Q2,4.7619
8033,2022Q2,-10.6771
8034,2022Q2,-12.325
8038,2022Q2,8.3777
8039,2022Q2,-5.814
8040,2022Q2,-20.392
8042,2022Q2,-6.0454
8043,2022Q2,-2.0832
8044,2022Q2,-7.0175
8045,2022Q2,1.6856
8046,2022Q2,-31.5527
8047,2022Q2,-2.5093
8048,2022Q2,-3.8919
8049,2022Q2,-1.5872
8050,2022Q2,29.878
8054,2022Q2,-24.0084
8059,2022Q2,7.2199
8064,2022Q2,-9.6255
8066,2022Q2,-4.3641
8067,2022Q2,-4.0508
8068,2022Q2,-31.4433
8069,2022Q2,-7.143
8070,2022Q2,-5.6808
8071,2022Q2,-6.2857
8072,2022Q2,-1.8482
8074,2022Q2,-9.406
8076,2022Q2,-7.0119
8077,2022Q2,3.6082
8080,2022Q2,-26.6211
8081,2022Q2,-24.9795
8083,2022Q2,-0.0002
8084,2022Q2,7.8456
8085,2022Q2,-5.3907
8086,2022Q2,-9.9577
8087,2022Q2,-20.0469
8088,2022Q2,-8.545
8089,2022Q2,-8.6419
8091,2022Q2,-17.6131
8092,2022Q2,-3.2712
8093,2022Q2,-6.2337
8096,2022Q2,-14.0064
8097,2022Q2,-3.0423
8099,2022Q2,-3.0768
8101,2022Q2,-4.8779
8103,2022Q2,-10.3491
8104,2022Q2,-20.3628
8105,2022Q2,-10.2681
8107,2022Q2,1.4246
8109,2022Q2,-0.1386
8110,2022Q2,-17.5677
8111,2022Q2,-18.3371
8112,2022Q2,-11.845
8114,2022Q2,5.9759
8121,2022Q2,-9.3847
8131,2022Q2,-2.1013
8147,2022Q2,-7.8465
8150,2022Q2,-15.5232
8155,2022Q2,-27.0271
8163,2022Q2,-7.543
8171,2022Q2,-12.3259
8176,2022Q2,-10.0
8182,2022Q2,-3.9862
8183,2022Q2,-10.4545
8201,2022Q2,-13.2232
8210,2022Q2,-3.2205
8213,2022Q2,-19.687
8215,2022Q2,-12.7779
8222,2022Q2,23.8095
8227,2022Q2,-20.8166
8234,2022Q2,15.6863
8240,2022Q2,-10.6604
8249,2022Q2,-0.895
8255,2022Q2,-14.8875
8261,2022Q2,-15.4441
8271,2022Q2,-14.0537
8277,2022Q2,-6.6337
8279,2022Q2,-4.7128
8284,2022Q2,-4.434
8289,2022Q2,-17.4563
8291,2022Q2,3.3824
8299,2022Q2,-28.292
8341,2022Q2,-0.6078
8342,2022Q2,-0.9541
8349,2022Q2,-3.1196
8354,2022Q2,-2.3334
8358,2022Q2,-21.8481
8367,2022Q2,-14.0909
8374,2022Q2,1.8805
8383,2022Q2,-3.959
8390,2022Q2,-9.6331
8401,2022Q2,3.7268
8403,2022Q2,0.3141
8404,2022Q2,-0.1468
8409,2022Q2,-2.857
8410,2022Q2,-4.132
8411,2022Q2,3.1546
8415,2022Q2,0.4286
8416,2022Q2,-4.2494
8421,2022Q2,2.7322
8422,2022Q2,-5.9276
8423,2022Q2,-1.6667
8424,2022Q2,2.681
8426,2022Q2,-3.1035
8429,2022Q2,-5.4546
8431,2022Q2,-8.6669
8432,2022Q2,-1.8115
8433,2022Q2,-11.111
8435,2022Q2,-1.6392
8436,2022Q2,-1.905
8437,2022Q2,12.2548
8438,2022Q2,-3.3741
8440,2022Q2,0.2986
8442,2022Q2,-15.1712
8443,2022Q2,-0.4466
8444,2022Q2,-24.4496
8446,2022Q2,-1.8666
8450,2022Q2,-6.5972
8454,2022Q2,-6.7544
8455,2022Q2,-33.4975
8462,2022Q2,2.7671
8463,2022Q2,-4.0817
8464,2022Q2,-7.2784
8466,2022Q2,-3.7037
8467,2022Q2,61.2091
8472,2022Q2,-5.9839
8473,2022Q2,-0.4967
8476,2022Q2,0.3514
8477,2022Q2,-8.0306
8478,2022Q2,-23.6052
8481,2022Q2,-2.8819
8482,2022Q2,0.2281
8488,2022Q2,0.0002
8489,2022Q2,-15.1563
8499,2022Q2,2.2221
8905,2022Q2,-7.8223
8906,2022Q2,1.0472
8908,2022Q2,6.6411
8916,2022Q2,-2.4943
8917,2022Q2,-0.9782
8921,2022Q2,-0.8948
8923,2022Q2,-7.1927
8924,2022Q2,-17.8376
8926,2022Q2,-2.4674
8927,2022Q2,-8.3881
8928,2022Q2,-11.408
8929,2022Q2,-1.72
8930,2022Q2,-14.2011
8931,2022Q2,-2.2799
8932,2022Q2,-10.5263
8933,2022Q2,-2.5209
8935,2022Q2,-5.8823
8936,2022Q2,-12.1588
8937,2022Q2,-0.3721
8938,2022Q2,-9.8869
8940,2022Q2,5.0359
8941,2022Q2,5.4988
8942,2022Q2,-5.0593
8996,2022Q2,-3.6221
9103,2022Q2,-13.1727
910322,2022Q2,8.6355
9105,2022Q2,-6.1729
910861,2022Q2,12.0766
9110,2022Q2,6.7797
911608,2022Q2,-7.2849
911622,2022Q2,-8.1417
911868,2022Q2,0.0001
912000,2022Q2,-4.2919
9136,2022Q2,4.7617
9802,2022Q2,13.4428
9902,2022Q2,-3.7974
9904,2022Q2,-5.7508
9905,2022Q2,-1.1539
9906,2022Q2,-7.4732
9907,2022Q2,-4.0
9908,2022Q2,0.4554
9910,2022Q2,-7.6315
9911,2022Q2,-2.8107
9912,2022Q2,-1.2102
9914,2022Q2,-1.9194
9917,2022Q2,-3.2262
9918,2022Q2,-1.9999
9919,2022Q2,-18.5095
9921,2022Q2,-8.7453
9924,2022Q2,-1.4949
9925,2022Q2,-2.439
9926,2022Q2,0.5906
9927,2022Q2,-9.3126
9928,2022Q2,-0.2951
9929,2022Q2,-2.794
9930,2022Q2,-1.1483
9931,2022Q2,-0.7316
9933,2022Q2,-3.8544
9934,2022Q2,-2.8688
9935,2022Q2,-1.1298
9937,2022Q2,0.9223
9938,2022Q2,1.3257
9939,2022Q2,1.8741
9940,2022Q2,-5.6689
9941,2022Q2,-1.6056
9942,2022Q2,-2.6775
9943,2022Q2,-3.2141
9944,2022Q2,-1.282
9945,2022Q2,-4.7991
9946,2022Q2,1.1811
9949,2022Q2,11.1733
9950,2022Q2,0.8164
9951,2022Q2,-4.8671
9955,2022Q2,-15.4187
9958,2022Q2,-4.7414
9960,2022Q2,-2.6313
9962,2022Q2,-17.4513
1101,2022Q1,5.3854
1102,2022Q1,7.7604
1103,2022Q1,0.2393
1104,2022Q1,-0.2336
1108,2022Q1,5.3813
1109,2022Q1,7.3235
1110,2022Q1,12.6316
1201,2022Q1,-0.6946
1203,2022Q1,0.2994
1210,2022Q1,-0.1844
1213,2022Q1,-3.3049
1215,2022Q1,-3.9007
1216,2022Q1,-2.2355
1217,2022Q1,6.4816
1218,2022Q1,0.3583
1219,2022Q1,-3.8554
1220,2022Q1,-0.5846
1225,2022Q1,-3.3059
1227,2022Q1,-2.1653
1229,2022Q1,-4.1792
1231,2022Q1,9.5302
1232,2022Q1,1.9417
1233,2022Q1,-0.2932
1234,2022Q1,0.4241
1235,2022Q1,0.1137
1236,2022Q1,-5.3004
1240,2022Q1,0.5872
1256,2022Q1,-6.3898
1259,2022Q1,3.5813
1264,2022Q1,-2.926
1268,2022Q1,0.4347
1301,2022Q1,1.4285
1303,2022Q1,6.2714
1304,2022Q1,5.9859
1305,2022Q1,1.3024
1307,2022Q1,-1.9416
1308,2022Q1,3.0052
1309,2022Q1,3.5115
1310,2022Q1,-2.3256
1312,2022Q1,-3.8734
1313,2022Q1,-7.5554
1314,2022Q1,1.6734
1315,2022Q1,-1.3064
1316,2022Q1,1.7456
1319,2022Q1,-1.2289
1321,2022Q1,1.3294
1323,2022Q1,0.6953
1324,2022Q1,-4.4051
1325,2022Q1,10.7846
1326,2022Q1,-0.0001
1336,2022Q1,0.0001
1337,2022Q1,-2.0319
1338,2022Q1,-5.3266
1339,2022Q1,2.6355
1340,2022Q1,-3.1819
1341,2022Q1,12.5001
1342,2022Q1,2.5808
1402,2022Q1,2.8764
1409,2022Q1,3.2019
1410,2022Q1,-2.2637
1413,2022Q1,2.404
1414,2022Q1,3.1163
1416,2022Q1,-2.5534
1417,2022Q1,-2.5364
1418,2022Q1,4.9506
1419,2022Q1,-0.1181
1423,2022Q1,0.7539
1432,2022Q1,24.123
1434,2022Q1,-1.0525
1435,2022Q1,0.6224
1436,2022Q1,10.8772
1437,2022Q1,3.3582
1438,2022Q1,1.3158
1439,2022Q1,9.4036
1440,2022Q1,0.6452
1441,2022Q1,-4.9773
1442,2022Q1,5.8561
1443,2022Q1,0.6173
1444,2022Q1,4.6947
1445,2022Q1,-2.5002
1446,2022Q1,0.0001
1447,2022Q1,-2.728
1449,2022Q1,2.2556
1451,2022Q1,0.4938
1452,2022Q1,2.0746
1453,2022Q1,19.7183
1454,2022Q1,4.3639
1455,2022Q1,11.4006
1456,2022Q1,5.0
1457,2022Q1,-1.8717
1459,2022Q1,-3.8136
1460,2022Q1,-2.7244
1463,2022Q1,1.0948
1464,2022Q1,-2.5398
1465,2022Q1,-0.8001
1466,2022Q1,0.0001
1467,2022Q1,-7.3335
1468,2022Q1,0.4098
1470,2022Q1,15.6251
1471,2022Q1,-3.5899
1472,2022Q1,-9.6525
1473,2022Q1,1.9072
1474,2022Q1,-5.6426
1475,2022Q1,0.4616
1476,2022Q1,-17.5301
1477,2022Q1,-6.5909
1503,2022Q1,1.1651
1504,2022Q1,6.9882
1506,2022Q1,-4.1667
1512,2022Q1,-12.7662
1513,2022Q1,30.8612
1514,2022Q1,17.7965
1515,2022Q1,5.7311
1516,2022Q1,26.2607
1517,2022Q1,-3.0241
1519,2022Q1,11.8368
1521,2022Q1,-4.1044
1522,2022Q1,0.5392
1524,2022Q1,4.9019
1525,2022Q1,0.4915
1526,2022Q1,1.6878
1527,2022Q1,3.6364
1528,2022Q1,-8.4507
1529,2022Q1,-9.2591
1530,2022Q1,-2.0602
1531,2022Q1,0.3312
1532,2022Q1,-4.1897
1533,2022Q1,1.8901
1535,2022Q1,2.6221
1536,2022Q1,2.7745
1537,2022Q1,0.3652
1538,2022Q1,-13.0745
1539,2022Q1,-3.6552
1540,2022Q1,-1.3515
1541,2022Q1,1.3954
1558,2022Q1,-2.7875
1560,2022Q1,19.8113
1563,2022Q1,0.9389
1565,2022Q1,0.1743
1568,2022Q1,-2.1584
1569,2022Q1,11.3333
1570,2022Q1,-3.6083
1580,2022Q1,2.8845
1582,2022Q1,5.7268
1583,2022Q1,-4.4369
1584,2022Q1,-3.8888
1586,2022Q1,-1.597
1587,2022Q1,-4.5817
1589,2022Q1,-4.9773
1590,2022Q1,1.1956
1591,2022Q1,45.9734
1593,2022Q1,-12.2222
1595,2022Q1,1.697
1597,2022Q1,3.9851
1598,2022Q1,5.2292
1599,2022Q1,-3.6697
1603,2022Q1,9.1078
1604,2022Q1,3.195
1605,2022Q1,5.3764
1608,2022Q1,5.6075
1609,2022Q1,24.1902
1611,2022Q1,13.988
1612,2022Q1,17.7657
1614,2022Q1,-1.1766
1615,2022Q1,4.5597
1616,2022Q1,2.102
1617,2022Q1,-2.1564
1618,2022Q1,-0.749
1626,2022Q1,-4.5675
1702,2022Q1,-0.6122
1707,2022Q1,-3.6182
1708,2022Q1,36.7775
1709,2022Q1,-0.8947
1710,2022Q1,5.5552
1711,2022Q1,1.1671
1712,2022Q1,4.489
1713,2022Q1,-0.4116
1714,2022Q1,-0.948
1717,2022Q1,0.6925
1718,2022Q1,-3.5306
1720,2022Q1,-0.8111
1721,2022Q1,9.1336
1722,2022Q1,7.1636
1723,2022Q1,-2.5104
1725,2022Q1,6.4577
1726,2022Q1,-0.271
1727,2022Q1,29.9234
1730,2022Q1,-1.9017
1731,2022Q1,-0.5001
1732,2022Q1,44.2943
1733,2022Q1,3.1558
1734,2022Q1,-1.5681
1735,2022Q1,-1.9073
1736,2022Q1,-2.6786
1737,2022Q1,2.2386
1742,2022Q1,4.0475
1752,2022Q1,-0.7915
1760,2022Q1,-0.9218
1762,2022Q1,-8.0001
1773,2022Q1,19.7859
1776,2022Q1,5.6098
1777,2022Q1,-2.3739
1781,2022Q1,1.3515
1783,2022Q1,2.8402
1784,2022Q1,0.5378
1785,2022Q1,-1.3515
1786,2022Q1,-2.4138
1788,2022Q1,1.0275
1789,2022Q1,-1.2711
1795,2022Q1,21.5247
1796,2022Q1,1.2373
1799,2022Q1,-3.0929
1802,2022Q1,10.0438
1805,2022Q1,1.4817
1806,2022Q1,14.4798
1808,2022Q1,3.6037
1809,2022Q1,-4.9668
1810,2022Q1,10.4377
1813,2022Q1,6.3888
1815,2022Q1,-0.974
1817,2022Q1,0.8428
1903,2022Q1,-2.4156
1904,2022Q1,1.7439
1905,2022Q1,0.4485
1906,2022Q1,4.4502
1907,2022Q1,1.7859
1909,2022Q1,-0.926
2002,2022Q1,8.1946
2006,2022Q1,9.8351
2007,2022Q1,2.0725
2008,2022Q1,-0.7575
2009,2022Q1,3.8373
2010,2022Q1,-0.4097
2012,2022Q1,1.401
2013,2022Q1,-1.7064
2014,2022Q1,13.9507
2015,2022Q1,14.4723
2017,2022Q1,1.0443
2020,2022Q1,1.0937
2022,2022Q1,-3.2966
2023,2022Q1,3.1248
2024,2022Q1,31.3354
2025,2022Q1,-1.2069
2027,2022Q1,-6.4885
2028,2022Q1,4.3749
2029,2022Q1,8.0953
2030,2022Q1,3.7736
2031,2022Q1,9.355
2032,2022Q1,23.0056
2033,2022Q1,36.3374
2034,2022Q1,6.3636
2035,2022Q1,-1.4903
2038,2022Q1,4.2881
2049,2022Q1,-9.2628
2059,2022Q1,2.1026
2061,2022Q1,-1.2377
2062,2022Q1,-2.1701
2063,2022Q1,4.8912
2064,2022Q1,39.7847
2065,2022Q1,3.0477
2066,2022Q1,1.3334
2067,2022Q1,-2.0834
2069,2022Q1,-1.5625
2070,2022Q1,-3.7138
2072,2022Q1,-4.2553
2073,2022Q1,-3.1748
2101,2022Q1,5.3418
2102,2022Q1,-0.367
2103,2022Q1,-0.8521
2104,2022Q1,9.804
2105,2022Q1,-0.4214
2106,2022Q1,6.822
2107,2022Q1,1.8099
2108,2022Q1,-2.3208
2109,2022Q1,1.2779
2114,2022Q1,1.5748
2115,2022Q1,-7.864
2201,2022Q1,-0.3671
2204,2022Q1,-2.5723
2206,2022Q1,1.7668
2207,2022Q1,-5.0794
2208,2022Q1,0.9548
2211,2022Q1,6.7475
2221,2022Q1,12.9577
2227,2022Q1,1.2074
2228,2022Q1,-2.7337
2230,2022Q1,29.1667
2231,2022Q1,1.2821
2233,2022Q1,-12.705
2235,2022Q1,-5.3952
2236,2022Q1,-2.9198
2239,2022Q1,-7.888
2241,2022Q1,-2.5695
2243,2022Q1,15.6145
2247,2022Q1,0.2365
2248,2022Q1,-0.6819
2250,2022Q1,-5.8097
2301,2022Q1,3.3614
2302,2022Q1,1.6179
2303,2022Q1,3.6471
2305,2022Q1,-7.0296
2308,2022Q1,8.9251
2312,2022Q1,11.5134
2313,2022Q1,0.9405
2314,2022Q1,25.4545
2316,2022Q1,-6.0606
2317,2022Q1,2.9125
2321,2022Q1,-4.4578
2323,2022Q1,-4.6297
2324,2022Q1,5.5119
2327,2022Q1,-3.8758
2328,2022Q1,7.93
2329,2022Q1,-1.1014
2330,2022Q1,-0.6716
2331,2022Q1,2.2959
2332,2022Q1,2.7439
2337,2022Q1,-7.8163
2338,2022Q1,-1.1225
2340,2022Q1,-1.9122
2342,2022Q1,0.1157
2344,2022Q1,-5.4544
2345,2022Q1,-11.7064
2347,2022Q1,4.7287
2348,2022Q1,-2.4154
2349,2022Q1,-2.8633
2351,2022Q1,25.1908
2352,2022Q1,8.3063
2353,2022Q1,3.9932
2354,2022Q1,-1.5674
2355,2022Q1,-7.7668
2356,2022Q1,-3.7037
2357,2022Q1,0.5383
2359,2022Q1,25.2249
2360,2022Q1,-4.5092
2362,2022Q1,4.7156
2363,2022Q1,8.8036
2364,2022Q1,27.4238
2365,2022Q1,2.6086
2367,2022Q1,-1.1111
2368,2022Q1,5.3284
2369,2022Q1,4.0425
2371,2022Q1,14.4
2373,2022Q1,-0.2177
2374,2022Q1,-6.1263
2375,2022Q1,-4.7892
2376,2022Q1,-7.1429
2377,2022Q1,-16.3989
2379,2022Q1,-5.5922
2380,2022Q1,-5.4689
2382,2022Q1,-4.9516
2383,2022Q1,-4.4444
2385,2022Q1,0.2229
2387,2022Q1,2.2168
2388,2022Q1,4.7693
2390,2022Q1,1.763
2392,2022Q1,-0.9161
2393,2022Q1,-1.6129
2395,2022Q1,0.8184
2397,2022Q1,0.496
2399,2022Q1,-0.4586
2401,2022Q1,9.0237
2402,2022Q1,-2.7524
2404,2022Q1,10.7957
2405,2022Q1,4.0894
2406,2022Q1,6.2112
2408,2022Q1,-10.2466
2409,2022Q1,-3.4062
2412,2022Q1,2.0081
2413,2022Q1,7.108
2414,2022Q1,5.2858
2415,2022Q1,9.8039
2417,2022Q1,2.0185
2419,2022Q1,-3.3981
2420,2022Q1,2.2513
2421,2022Q1,-4.6513
2423,2022Q1,6.6544
2424,2022Q1,12.9629
2425,2022Q1,-4.7956
2426,2022Q1,0.191
2427,2022Q1,3.1873
2428,2022Q1,7.194
2429,2022Q1,-6.0422
2430,2022Q1,20.9185
2431,2022Q1,2.966
2433,2022Q1,3.5227
2434,2022Q1,-5.6076
2436,2022Q1,-2.7087
2438,2022Q1,-1.3986
2439,2022Q1,4.7795
2440,2022Q1,-3.8338
2441,2022Q1,2.2037
2442,2022Q1,-1.7985
2444,2022Q1,-4.2372
2449,2022Q1,-1.494
2450,2022Q1,5.4875
2451,2022Q1,5.3824
2453,2022Q1,16.5654
2454,2022Q1,-16.5899
2455,2022Q1,1.7937
2457,2022Q1,4.4643
2458,2022Q1,4.8783
2459,2022Q1,-2.9566
2460,2022Q1,1.4054
2461,2022Q1,-4.4804
2462,2022Q1,-0.4424
2464,2022Q1,-2.2698
2465,2022Q1,-1.3235
2466,2022Q1,-2.7779
2467,2022Q1,1.7488
2468,2022Q1,0.3734
2471,2022Q1,12.7273
2472,2022Q1,-4.8244
2474,2022Q1,1.049
2476,2022Q1,0.7064
2477,2022Q1,-12.6781
2478,2022Q1,-1.1569
2480,2022Q1,8.4308
2481,2022Q1,1.4925
2482,2022Q1,-7.2848
2483,2022Q1,4.0258
2484,2022Q1,10.1246
2485,2022Q1,1.3737
2486,2022Q1,3.9822
2488,2022Q1,-1.1071
2489,2022Q1,4.3615
2491,2022Q1,12.748
2492,2022Q1,-2.7398
2493,2022Q1,4.4776
2495,2022Q1,4.4446
2496,2022Q1,-0.8074
2497,2022Q1,-4.036
2498,2022Q1,2.2451
2501,2022Q1,-1.5625
2504,2022Q1,12.6892
2505,2022Q1,0.0002
2506,2022Q1,-0.1088
2509,2022Q1,-6.9833
2511,2022Q1,-4.7099
2514,2022Q1,-0.8524
2515,2022Q1,13.9459
2516,2022Q1,-0.8433
2520,2022Q1,-3.0871
2524,2022Q1,-3.2521
2527,2022Q1,-1.8002
2528,2022Q1,-6.0466
2530,2022Q1,1.3792
2534,2022Q1,0.8097
2535,2022Q1,6.3733
2536,2022Q1,-2.4392
2537,2022Q1,5.9702
2538,2022Q1,4.4715
2539,2022Q1,6.8631
2540,2022Q1,48.3646
2542,2022Q1,-7.2524
2543,2022Q1,-0.1283
2545,2022Q1,31.3326
2546,2022Q1,12.5967
2547,2022Q1,-0.4762
2548,2022Q1,-0.7702
2596,2022Q1,1.1314
2597,2022Q1,5.0542
2601,2022Q1,-7.6001
2603,2022Q1,-5.9233
2605,2022Q1,-1.0639
2606,2022Q1,-2.314
2607,2022Q1,-1.7313
2608,2022Q1,1.2715
2609,2022Q1,7.7921
2610,2022Q1,-4.4803
2611,2022Q1,0.4329
2612,2022Q1,-7.2331
2613,2022Q1,10.8405
2614,2022Q1,-4.2943
2615,2022Q1,-15.2405
2616,2022Q1,5.416
2617,2022Q1,-3.9789
2618,2022Q1,-0.0001
2630,2022Q1,-3.117
2633,2022Q1,-2.369
2634,2022Q1,-0.6769
2636,2022Q1,-7.8948
2637,2022Q1,-3.8932
2640,2022Q1,-1.8823
2641,2022Q1,-5.4819
2642,2022Q1,4.7873
2643,2022Q1,1.6902
2645,2022Q1,-5.019
2701,2022Q1,0.4114
2702,2022Q1,-4.8354
2704,2022Q1,3.5661
2705,2022Q1,-8.9947
2706,2022Q1,-2.4137
2707,2022Q1,-3.0986
2712,2022Q1,-2.2341
2718,2022Q1,-2.5715
2719,2022Q1,-9.6677
2722,2022Q1,-6.3703
2723,2022Q1,-17.1682
2724,2022Q1,8.209
2726,2022Q1,-7.2786
2727,2022Q1,-10.2942
2729,2022Q1,-4.0357
2731,2022Q1,-6.3463
2732,2022Q1,1.4287
2734,2022Q1,-9.2211
2736,2022Q1,-3.4582
2739,2022Q1,-7.4842
2740,2022Q1,-17.193
2743,2022Q1,21.3227
2745,2022Q1,-2.3969
2748,2022Q1,-4.1518
2752,2022Q1,2.2207
2753,2022Q1,6.4258
2754,2022Q1,1.2148
2755,2022Q1,3.3627
2756,2022Q1,11.5433
2801,2022Q1,8.1922
2812,2022Q1,13.0596
2816,2022Q1,4.1027
2820,2022Q1,3.8124
2832,2022Q1,1.467
2834,2022Q1,15.7657
2836,2022Q1,10.0373
2838,2022Q1,25.0909
2845,2022Q1,9.9097
2849,2022Q1,3.1545
2850,2022Q1,15.4573
2851,2022Q1,9.7391
2852,2022Q1,12.1211
2855,2022Q1,6.7285
2867,2022Q1,-5.2988
2880,2022Q1,10.1809
2881,2022Q1,1.8642
2882,2022Q1,3.531
2883,2022Q1,1.3193
2884,2022Q1,12.2243
2885,2022Q1,6.2377
2886,2022Q1,14.0957
2887,2022Q1,5.1282
2889,2022Q1,6.0127
2890,2022Q1,7.6023
2891,2022Q1,8.2873
2892,2022Q1,10.7001
2897,2022Q1,16.3449
2901,2022Q1,-0.5929
2903,2022Q1,-0.4696
2904,2022Q1,-10.3237
2905,2022Q1,-0.2347
2906,2022Q1,8.1371
2908,2022Q1,2.093
2910,2022Q1,0.16
2911,2022Q1,-3.9592
2912,2022Q1,0.5738
2913,2022Q1,-8.4112
2915,2022Q1,0.8695
2916,2022Q1,8.0965
2923,2022Q1,2.6616
2924,2022Q1,3.6278
2926,2022Q1,-3.2949
2929,2022Q1,-11.5491
2937,2022Q1,0.5435
2939,2022Q1,-13.1241
2941,2022Q1,2.7559
2945,2022Q1,1.1199
2947,2022Q1,-1.4035
2948,2022Q1,9.8746
3002,2022Q1,6.4656
3003,2022Q1,-5.4083
3004,2022Q1,-6.7523
3005,2022Q1,-9.2816
3006,2022Q1,12.1952
3008,2022Q1,-4.8312
3010,2022Q1,3.302
3011,2022Q1,66.6665
3013,2022Q1,-1.111
3014,2022Q1,3.7038
3015,2022Q1,-1.2388
3016,2022Q1,10.3285
3017,2022Q1,5.909
3018,2022Q1,3.3593
3019,2022Q1,-2.3485
3021,2022Q1,-4.4053
3022,2022Q1,0.8657
3023,2022Q1,-3.1658
3024,2022Q1,7.9997
3025,2022Q1,8.8162
3026,2022Q1,2.564
3027,2022Q1,0.685
3028,2022Q1,10.5042
3029,2022Q1,0.9219
3030,2022Q1,8.8145
3031,2022Q1,-0.4546
3032,2022Q1,-1.1182
3033,2022Q1,5.5464
3034,2022Q1,-6.5719
3035,2022Q1,12.11
3036,2022Q1,-4.4578
3037,2022Q1,-1.9686
3038,2022Q1,1.3263
3040,2022Q1,-1.4686
3041,2022Q1,7.4369
3042,2022Q1,6.3278
3043,2022Q1,2.3914
3044,2022Q1,5.098
3045,2022Q1,1.4494
3046,2022Q1,4.7153
3047,2022Q1,-3.1499
3048,2022Q1,-0.4061
3049,2022Q1,-0.7245
3050,2022Q1,-1.0872
3051,2022Q1,2.3858
3052,2022Q1,-0.9615
3054,2022Q1,4.3478
3055,2022Q1,3.4111
3056,2022Q1,-11.8169
3057,2022Q1,-0.7576
3058,2022Q1,-5.1725
3059,2022Q1,-0.9248
3060,2022Q1,4.0726
3062,2022Q1,13.1418
3064,2022Q1,7.8571
3066,2022Q1,-8.4476
3067,2022Q1,2.2499
3071,2022Q1,-2.011
3073,2022Q1,11.9231
3078,2022Q1,-3.077
3081,2022Q1,1.1016
3083,2022Q1,0.7072
3085,2022Q1,0.4833
3086,2022Q1,-12.9769
3088,2022Q1,-9.5089
3090,2022Q1,3.9849
3092,2022Q1,13.058
3093,2022Q1,0.939
3094,2022Q1,-3.4136
3095,2022Q1,-16.4346
3105,2022Q1,-11.9205
3114,2022Q1,2.2681
3115,2022Q1,-9.1604
3118,2022Q1,2.3973
3122,2022Q1,31.2381
3128,2022Q1,-0.7634
3130,2022Q1,4.3243
3131,2022Q1,4.5453
3135,2022Q1,-4.2781
3138,2022Q1,4.651
3141,2022Q1,-0.5364
3147,2022Q1,3.7158
3149,2022Q1,9.1452
3152,2022Q1,0.7436
3158,2022Q1,-0.3901
3162,2022Q1,-4.2093
3163,2022Q1,22.5351
3164,2022Q1,1.833
3167,2022Q1,-3.0899
3168,2022Q1,-4.9698
3169,2022Q1,4.878
3171,2022Q1,2.4212
3176,2022Q1,2.3485
3178,2022Q1,-3.582
3188,2022Q1,-0.6098
3189,2022Q1,-14.3172
3191,2022Q1,-2.6903
3205,2022Q1,-3.0803
3206,2022Q1,-2.6935
3207,2022Q1,1.2632
3209,2022Q1,11.3403
3211,2022Q1,11.9477
3213,2022Q1,-7.237
3217,2022Q1,0.9346
3218,2022Q1,3.5185
3219,2022Q1,3.6528
3221,2022Q1,13.0918
3224,2022Q1,-3.7733
3226,2022Q1,-0.8
3227,2022Q1,4.8506
3228,2022Q1,-10.5951
3229,2022Q1,35.9222
3230,2022Q1,5.1203
3231,2022Q1,1.1906
3232,2022Q1,14.7938
3234,2022Q1,-0.6162
3236,2022Q1,-3.7499
3252,2022Q1,0.5899
