coid,year,K_avg
9924,2023,54.371674797073254
9924,2024,50.50977882458477
9924,2025,49.5131870477829
9925,2020,58.93763732721392
9925,2021,62.744884259250966
9925,2022,51.51542776014811
9925,2023,50.91473275449526
9925,2024,53.7852086749697
9925,2025,55.61317792884898
9926,2020,64.13583877223836
9926,2021,48.606512843819665
9926,2022,48.94220029894242
9926,2023,48.651766775751916
9926,2024,44.35373488602129
9926,2025,44.50314850520782
9927,2020,53.00417822204555
9927,2021,47.70061326396306
9927,2022,53.431708812257384
9927,2023,61.33796421150587
9927,2024,43.502316820288094
9927,2025,49.466253813190775
9928,2020,54.22169198786868
9928,2021,63.21417711959552
9928,2022,48.253725069716104
9928,2023,43.838081455157905
9928,2024,33.74081400249365
9928,2025,46.48861031433481
9929,2020,44.552223829988776
9929,2021,40.33858865303301
9929,2022,47.665015233329314
9929,2023,56.29554993355366
9929,2024,56.09828869317272
9929,2025,48.958939497494725
9930,2020,52.004500972324564
9930,2021,49.90523192793986
9930,2022,54.68546785527036
9930,2023,56.24986982085005
9930,2024,49.02546066046834
9930,2025,50.56649304266478
9931,2020,62.261007333821304
9931,2021,47.52511034380458
9931,2022,47.05777914259398
9931,2023,44.80778099237481
9931,2024,41.094361845260686
9931,2025,53.3136068613253
9933,2020,48.48756107925701
9933,2021,52.37159369998356
9933,2022,56.34779774918525
9933,2023,48.884747677889216
9933,2024,41.82541084193267
9933,2025,46.497682768478825
9934,2020,48.843105718714696
9934,2021,53.34876090688954
9934,2022,51.75680327461168
9934,2023,45.59321475523345
9934,2024,44.0435377778693
9934,2025,42.95754276938445
9935,2020,42.582764583117765
9935,2021,46.257981828287804
9935,2022,53.460798223898415
9935,2023,56.671589947206215
9935,2024,48.15802945175612
9935,2025,43.170647248868015
9937,2020,62.60662666602745
9937,2021,57.3418596498303
9937,2022,56.197357450688166
9937,2023,54.73290991883647
9937,2024,54.20968797401962
9937,2025,53.45497610285816
9938,2020,47.96172862119135
9938,2021,47.07978006910572
9938,2022,47.375450815838484
9938,2023,44.13268778687344
9938,2024,47.68781208440677
9938,2025,42.15154667990435
9939,2020,55.105140135109664
9939,2021,52.87086276396106
9939,2022,55.501541408520886
9939,2023,56.37066803610341
9939,2024,50.73363900804007
9939,2025,41.499427493254906
9940,2020,49.85025338448484
9940,2021,55.10290382190723
9940,2022,46.46432922180488
9940,2023,56.173772476556074
9940,2024,46.46198000549928
9940,2025,38.819882738561525
9941,2020,52.651261435719874
9941,2021,59.51300643605518
9941,2022,55.28022693899692
9941,2023,55.26114254067465
9941,2024,43.5270467940432
9941,2025,49.70825321179726
9942,2020,58.067896158946745
9942,2021,47.66241726544509
9942,2022,48.2641028915829
9942,2023,49.1357101879803
9942,2024,44.86708305671215
9942,2025,48.72032245670438
9943,2020,50.1540390649587
9943,2021,46.751251402429595
9943,2022,48.99859813400103
9943,2023,53.13276291987215
9943,2024,48.42776093518978
9943,2025,42.427259723870165
9944,2020,46.88603872264713
9944,2021,60.69292924165847
9944,2022,56.32254697402124
9944,2023,49.09934717865411
9944,2024,53.95747004434908
9944,2025,56.29094791301157
9945,2020,53.50505435420594
9945,2021,58.63106615172942
9945,2022,54.39220947939502
9945,2023,43.58897013503486
9945,2024,47.30034788769936
9945,2025,42.85042794838564
9946,2020,54.15145108492111
9946,2021,48.42923154804611
9946,2022,47.42583023310233
9946,2023,58.00455221422571
9946,2024,47.26274050919013
9946,2025,41.018883587094834
9955,2020,43.81910191127768
9955,2021,38.06962933887526
9955,2022,39.6779175574334
9955,2023,35.32742936280202
9955,2024,35.39504649223801
9955,2025,38.877572005640914
9958,2020,44.63057301700955
9958,2021,40.019726726631674
9958,2022,47.31425494295977
9958,2023,48.86000634286992
9958,2024,43.60288018279215
9958,2025,43.62343158525523
